state,city,county,zipcode,latitude,longitude,major_airport,distance
AK,Whitestone,Southeast Fairbanks,99737,64.1528,-145.9061,"Fairbanks International Airport",118.9312
AK,Tetlin,Southeast Fairbanks,99780,63.1481,-142.4947,"Fairbanks International Airport",320.3734
AK,Tok,Southeast Fairbanks,99780,63.329,-143.0379,"Fairbanks International Airport",286.5516
AK,Whittier,Valdez-Cordova,99693,60.7852,-148.6455,"Ted Stevens Anchorage International Airport",84.7324
AK,Tonsina,Valdez-Cordova,99573,61.5617,-145.0656,"Ted Stevens Anchorage International Airport",266.1438
AK,Tazlina,Valdez-Cordova,99588,62.0536,-145.4362,"Ted Stevens Anchorage International Airport",260.0457
AK,Valdez,Valdez-Cordova,99686,61.0963,-146.2596,"Ted Stevens Anchorage International Airport",200.7249
AK,Tatitlek,Valdez-Cordova,99677,60.8921,-146.6727,"Ted Stevens Anchorage International Airport",181.6774
AK,Gakona,Valdez-Cordova,99586,62.3609,-145.2657,"Ted Stevens Anchorage International Airport",281.5376
AK,Copper Center,Valdez-Cordova,99573,61.9845,-145.3544,"Ted Stevens Anchorage International Airport",261.5683
AK,Chistochina,Valdez-Cordova,99586,62.5921,-144.8135,"Fairbanks International Airport",289.0026
AK,Chenega,Valdez-Cordova,99574,60.0757,-148.0194,"Ted Stevens Anchorage International Airport",162.9236
AK,Glennallen,Valdez-Cordova,99588,62.1278,-145.7693,"Ted Stevens Anchorage International Airport",247.0073
AK,Kenny Lake,Valdez-Cordova,99573,61.6644,-144.8662,"Ted Stevens Anchorage International Airport",278.1884
AK,Silver Springs,Valdez-Cordova,99573,62.0193,-145.3584,"Ted Stevens Anchorage International Airport",262.598
AK,Nelchina,Valdez-Cordova,99588,61.9989,-146.8112,"Ted Stevens Anchorage International Airport",191.804
AK,Gulkana,Valdez-Cordova,99588,62.2152,-145.4449,"Ted Stevens Anchorage International Airport",266.3304
AK,Cordova,Valdez-Cordova,99574,60.5348,-145.6092,"Ted Stevens Anchorage International Airport",247.9295
AK,Mentasta Lake,Valdez-Cordova,99780,62.9867,-143.5191,"Fairbanks International Airport",293.7232
AK,Mendeltna,Valdez-Cordova,99588,62.1359,-146.5388,"Ted Stevens Anchorage International Airport",211.4848
AK,Chitina,Valdez-Cordova,99566,61.5276,-144.2991,"Ted Stevens Anchorage International Airport",306.1388
AK,Wrangell,Wrangell,99929,56.3317,-132.0223,"Ted Stevens Anchorage International Airport",1162.9609
AK,Yakutat,Yakutat,99689,59.567,-139.5966,"Ted Stevens Anchorage International Airport",598.2279
AK,Wiseman,Yukon-Koyukuk,99701,67.4371,-150.1334,"Fairbanks International Airport",308.9925
AK,Venetie,Yukon-Koyukuk,99781,67.0206,-146.3741,"Fairbanks International Airport",254.2726
AK,Bettles,Yukon-Koyukuk,99726,66.9084,-151.5369,"Fairbanks International Airport",286.5952
AK,Coldfoot,Yukon-Koyukuk,99701,67.2475,-150.1079,"Fairbanks International Airport",288.9209
AK,Nikolai,Yukon-Koyukuk,99691,63.0095,-154.3763,"Ted Stevens Anchorage International Airport",305.8401
AK,Anvik,Yukon-Koyukuk,99558,62.6541,-160.214,"Ted Stevens Anchorage International Airport",558.9513
AK,Alatna,Yukon-Koyukuk,99720,66.5638,-152.8385,"Fairbanks International Airport",299.5679
AK,Birch Creek,Yukon-Koyukuk,99730,66.2686,-145.8698,"Fairbanks International Airport",185.6752
AK,Livengood,Yukon-Koyukuk,99790,65.4817,-148.4171,"Fairbanks International Airport",78.6228
AK,Nenana,Yukon-Koyukuk,99760,64.5384,-149.0859,"Fairbanks International Airport",66.0917
AK,Circle,Yukon-Koyukuk,99733,65.7936,-144.1813,"Fairbanks International Airport",202.3937
AK,Koyukuk,Yukon-Koyukuk,99754,64.9008,-157.6946,"Fairbanks International Airport",464.4311
AK,Stevens Village,Yukon-Koyukuk,99774,66.025,-149.0802,"Fairbanks International Airport",145.958
AK,Huslia,Yukon-Koyukuk,99746,65.7002,-156.3386,"Fairbanks International Airport",406.5115
AK,Grayling,Yukon-Koyukuk,99590,62.8998,-160.1078,"Ted Stevens Anchorage International Airport",560.3252
AK,Tanana,Yukon-Koyukuk,99777,65.1746,-152.0686,"Fairbanks International Airport",201.9551
AK,Arctic Village,Yukon-Koyukuk,99740,68.1421,-145.4957,"Fairbanks International Airport",384.4183
AK,Rampart,Yukon-Koyukuk,99767,65.4087,-149.9915,"Fairbanks International Airport",119.7538
AK,Beaver,Yukon-Koyukuk,99724,66.383,-147.3219,"Fairbanks International Airport",176.0586
AK,Fort Yukon,Yukon-Koyukuk,99740,66.5806,-145.2415,"Fairbanks International Airport",229.8575
AK,Lake Minchumina,Yukon-Koyukuk,99757,63.798,-152.3448,"Fairbanks International Airport",244.098
AK,Shageluk,Yukon-Koyukuk,99665,62.6684,-159.563,"Ted Stevens Anchorage International Airport",526.9664
AK,Manley Hot Springs,Yukon-Koyukuk,99756,65.0187,-150.6453,"Fairbanks International Airport",133.4083
AK,Central,Yukon-Koyukuk,99730,65.5213,-144.6409,"Fairbanks International Airport",169.4043
AK,Kaltag,Yukon-Koyukuk,99748,64.3223,-158.7436,"Fairbanks International Airport",522.1083
AK,Four Mile Road,Yukon-Koyukuk,99760,64.6045,-149.1222,"Fairbanks International Airport",64.5445
AK,Ruby,Yukon-Koyukuk,99768,64.7233,-155.5006,"Fairbanks International Airport",362.2663
AK,Nulato,Yukon-Koyukuk,99765,64.7052,-158.2383,"Fairbanks International Airport",491.8706
AK,Allakaket,Yukon-Koyukuk,99720,66.5506,-152.627,"Fairbanks International Airport",291.3491
AK,Minto,Yukon-Koyukuk,99758,65.1033,-149.5565,"Fairbanks International Airport",86.2075
AK,Hughes,Yukon-Koyukuk,99745,66.0452,-154.2376,"Fairbanks International Airport",325.023
AK,Holy Cross,Yukon-Koyukuk,99602,62.1868,-159.8198,"Ted Stevens Anchorage International Airport",529.7303
AK,McGrath,Yukon-Koyukuk,99627,62.9424,-155.563,"Ted Stevens Anchorage International Airport",350.2165
AK,Chalkyitsik,Yukon-Koyukuk,99788,66.6468,-143.7822,"Fairbanks International Airport",275.8456
AK,Evansville,Yukon-Koyukuk,99726,66.9205,-151.4203,"Fairbanks International Airport",284.6214
AK,Takotna,Yukon-Koyukuk,99675,62.9823,-156.0841,"Ted Stevens Anchorage International Airport",375.1394
AK,Galena,Yukon-Koyukuk,99741,64.7381,-156.8635,"Fairbanks International Airport",426.5512
AL,Prattville,Autauga,36068,32.4605,-86.4588,"Montgomery Regional (Dannelly Field) Airport",18.7928
AL,Marbury,Autauga,36051,32.6793,-86.4607,"Montgomery Regional (Dannelly Field) Airport",42.5719
AL,Autaugaville,Autauga,36003,32.432,-86.6579,"Montgomery Regional (Dannelly Field) Airport",28.7719
AL,Billingsley,Autauga,36006,32.661,-86.7087,"Montgomery Regional (Dannelly Field) Airport",49.7733
AL,Pine Level,Autauga,36067,32.5797,-86.4529,"Montgomery Regional (Dannelly Field) Airport",31.5231
AL,Magnolia Springs,Baldwin,36555,30.4003,-87.7748,"Mobile Regional Airport",55.2709
AL,Fairhope,Baldwin,36532,30.5217,-87.8815,"Mobile Regional Airport",39.3807
AL,Lillian,Baldwin,36549,30.4122,-87.432,"Mobile Regional Airport",83.6087
AL,Orange Beach,Baldwin,36561,30.2941,-87.5851,"Mobile Regional Airport",76.9476
AL,Perdido,Baldwin,36562,31.0033,-87.6324,"Mobile Regional Airport",67.8227
AL,Gulf Shores,Baldwin,36547,30.2759,-87.7013,"Mobile Regional Airport",69.462
AL,Daphne,Baldwin,36527,30.6286,-87.8866,"Mobile Regional Airport",34.7744
AL,Foley,Baldwin,36536,30.3983,-87.6649,"Mobile Regional Airport",64.2143
AL,Stapleton,Baldwin,36578,30.7394,-87.7943,"Mobile Regional Airport",43.2083
AL,Loxley,Baldwin,36578,30.6813,-87.7418,"Mobile Regional Airport",47.9204
AL,Bay Minette,Baldwin,36507,30.893,-87.7912,"Mobile Regional Airport",48.6238
AL,Summerdale,Baldwin,36580,30.4783,-87.6904,"Mobile Regional Airport",57.9357
AL,Robertsdale,Baldwin,36567,30.5534,-87.7023,"Mobile Regional Airport",53.9412
AL,Stockton,Baldwin,36579,30.9946,-87.86,"Mobile Regional Airport",49.7365
AL,Point Clear,Baldwin,36564,30.4902,-87.9105,"Mobile Regional Airport",38.8746
AL,Bon Secour,Baldwin,36535,30.3222,-87.7271,"Mobile Regional Airport",64.2213
AL,Elberta,Baldwin,36530,30.3855,-87.5888,"Mobile Regional Airport",71.2634
AL,Perdido Beach,Baldwin,36530,30.3554,-87.5036,"Mobile Regional Airport",80.0467
AL,Spanish Fort,Baldwin,36578,30.7257,-87.8601,"Mobile Regional Airport",36.7875
AL,Silverhill,Baldwin,36576,30.5455,-87.7505,"Mobile Regional Airport",49.8169
AL,Blue Springs,Barbour,36374,31.6635,-85.5035,"Montgomery Regional (Dannelly Field) Airport",109.8753
AL,Bakerhill,Barbour,36027,31.7769,-85.2955,"Montgomery Regional (Dannelly Field) Airport",118.7936
AL,Louisville,Barbour,36048,31.781,-85.5583,"Montgomery Regional (Dannelly Field) Airport",97.6869
AL,Clio,Barbour,36017,31.7085,-85.6109,"Montgomery Regional (Dannelly Field) Airport",98.9298
AL,Eufaula,Barbour,36072,31.9102,-85.1505,"Montgomery Regional (Dannelly Field) Airport",124.9099
AL,Clayton,Barbour,36016,31.8822,-85.4604,"Montgomery Regional (Dannelly Field) Airport",99.4956
AL,Centreville,Bibb,35042,32.9597,-87.1334,"Birmingham-Shuttlesworth International Airport",75.8051
AL,Brent,Bibb,35042,32.9421,-87.1753,"Birmingham-Shuttlesworth International Airport",79.3944
AL,Woodstock,Bibb,35188,33.2193,-87.1489,"Birmingham-Shuttlesworth International Airport",52.9838
AL,West Blocton,Bibb,35184,33.1186,-87.1253,"Birmingham-Shuttlesworth International Airport",60.2793
AL,Cleveland,Blount,35121,33.9965,-86.5671,"Birmingham-Shuttlesworth International Airport",51.1995
AL,County Line,Blount,35172,33.821,-86.7198,"Birmingham-Shuttlesworth International Airport",28.8682
AL,Highland Lake,Blount,35121,33.8876,-86.4244,"Birmingham-Shuttlesworth International Airport",47.2219
AL,Allgood,Blount,35121,33.9064,-86.5178,"Birmingham-Shuttlesworth International Airport",43.9766
AL,Oneonta,Blount,35121,33.9392,-86.4929,"Birmingham-Shuttlesworth International Airport",48.2836
AL,Susan Moore,Blount,35952,34.0799,-86.4234,"Birmingham-Shuttlesworth International Airport",65.0747
AL,Hayden,Blount,35180,33.8822,-86.7839,"Birmingham-Shuttlesworth International Airport",35.6156
AL,Locust Fork,Blount,35097,33.8957,-86.6301,"Birmingham-Shuttlesworth International Airport",38.7253
AL,Rosa,Blount,35121,33.9885,-86.5037,"Birmingham-Shuttlesworth International Airport",52.6563
AL,Blountsville,Blount,35031,34.0814,-86.5867,"Birmingham-Shuttlesworth International Airport",59.678
AL,Smoke Rise,Blount,35180,33.8789,-86.824,"Birmingham-Shuttlesworth International Airport",35.7374
AL,Nectar,Blount,35079,33.9686,-86.6346,"Birmingham-Shuttlesworth International Airport",46.4313
AL,Snead,Blount,35952,34.1162,-86.3901,"Huntsville International Carl T Jones Field",67.857
AL,Midway,Bullock,36053,32.0764,-85.5244,"Montgomery Regional (Dannelly Field) Airport",85.5456
AL,Union Springs,Bullock,36089,32.1395,-85.7141,"Montgomery Regional (Dannelly Field) Airport",66.4201
AL,Georgiana,Butler,36033,31.6391,-86.7468,"Montgomery Regional (Dannelly Field) Airport",80.7334
AL,Greenville,Butler,36037,31.8437,-86.6379,"Montgomery Regional (Dannelly Field) Airport",55.7608
AL,McKenzie,Butler,36456,31.5428,-86.7246,"Montgomery Regional (Dannelly Field) Airport",89.8545
AL,Nances Creek,Calhoun,36272,33.8588,-85.6733,"Birmingham-Shuttlesworth International Airport",105.1932
AL,Choccolocco,Calhoun,36254,33.6683,-85.7129,"Birmingham-Shuttlesworth International Airport",97.0693
AL,Anniston,Calhoun,36207,33.6712,-85.8136,"Birmingham-Shuttlesworth International Airport",87.8622
AL,Ohatchee,Calhoun,36271,33.7877,-86.028,"Birmingham-Shuttlesworth International Airport",71.6371
AL,Piedmont,Calhoun,36272,33.9268,-85.6148,"Dobbins Air Reserve Base Airport",101.3667
AL,Hobson City,Calhoun,36203,33.6148,-85.8561,"Birmingham-Shuttlesworth International Airport",83.3249
AL,Jacksonville,Calhoun,36265,33.8088,-85.7545,"Birmingham-Shuttlesworth International Airport",96.3909
AL,Saks,Calhoun,36206,33.7118,-85.8536,"Birmingham-Shuttlesworth International Airport",84.9388
AL,Alexandria,Calhoun,36265,33.7675,-85.8792,"Birmingham-Shuttlesworth International Airport",84.0508
AL,Oxford,Calhoun,36260,33.5967,-85.8687,"Birmingham-Shuttlesworth International Airport",82.0524
AL,West End-Cobb Town,Calhoun,36201,33.6526,-85.8742,"Birmingham-Shuttlesworth International Airport",82.039
AL,Weaver,Calhoun,36277,33.7602,-85.8117,"Birmingham-Shuttlesworth International Airport",89.8823
AL,White Plains,Calhoun,36207,33.7603,-85.688,"Birmingham-Shuttlesworth International Airport",101.0254
AL,Waverly,Chambers,36879,32.7333,-85.5761,"Montgomery Regional (Dannelly Field) Airport",90.532
AL,Valley,Chambers,36872,32.8088,-85.1809,"Hartsfield Jackson Atlanta International Airport",115.6635
AL,Lanett,Chambers,36863,32.8571,-85.2081,"Hartsfield Jackson Atlanta International Airport",113.0305
AL,Abanda,Chambers,36276,33.0926,-85.5253,"Hartsfield Jackson Atlanta International Airport",118.5022
AL,Five Points,Chambers,36855,33.0173,-85.3516,"Hartsfield Jackson Atlanta International Airport",110.024
AL,La Fayette,Chambers,36862,32.8997,-85.4007,"Montgomery Regional (Dannelly Field) Airport",114.436
AL,Cusseta,Chambers,36852,32.7877,-85.3057,"Montgomery Regional (Dannelly Field) Airport",115.4978
AL,Fredonia,Chambers,36863,32.9861,-85.2912,"Hartsfield Jackson Atlanta International Airport",108.0094
AL,Huguley,Chambers,36863,32.8431,-85.2397,"Hartsfield Jackson Atlanta International Airport",116.1208
AL,Standing Rock,Chambers,36855,33.0863,-85.2449,"Hartsfield Jackson Atlanta International Airport",97.4675
AL,Penton,Chambers,36862,33.009,-85.4722,"Montgomery Regional (Dannelly Field) Airport",116.8412
AL,Cedar Bluff,Cherokee,35959,34.2217,-85.5877,"Lovell Field",97.048
AL,Broomtown,Cherokee,35973,34.3657,-85.5322,"Lovell Field",80.2809
AL,Centre,Cherokee,35960,34.1551,-85.6699,"Lovell Field",106.7682
AL,Leesburg,Cherokee,35983,34.1839,-85.775,"Huntsville International Carl T Jones Field",104.6795
AL,Sand Rock,Cherokee,35983,34.2308,-85.7712,"Huntsville International Carl T Jones Field",102.5603
AL,Spring Garden,Cherokee,36275,33.973,-85.5558,"Dobbins Air Reserve Base Airport",96.1025
AL,Gaylesville,Cherokee,35973,34.2681,-85.5586,"Lovell Field",91.2735
AL,Jemison,Chilton,35085,32.9696,-86.7339,"Birmingham-Shuttlesworth International Airport",65.9972
AL,Clanton,Chilton,35046,32.844,-86.623,"Montgomery Regional (Dannelly Field) Airport",64.1208
AL,Maplesville,Chilton,36750,32.7867,-86.8783,"Montgomery Regional (Dannelly Field) Airport",70.5862
AL,Thorsby,Chilton,35171,32.917,-86.7203,"Birmingham-Shuttlesworth International Airport",71.8872
AL,Toxey,Choctaw,36921,31.9107,-88.3091,"Mobile Regional Airport",135.7484
AL,Cullomburg,Choctaw,36919,31.7131,-88.2917,"Mobile Regional Airport",113.7252
AL,Silas,Choctaw,36919,31.7678,-88.3258,"Mobile Regional Airport",119.9723
AL,Butler,Choctaw,36904,32.0965,-88.2108,"Mobile Regional Airport",156.2917
AL,Lisman,Choctaw,36912,32.1792,-88.3002,"Mobile Regional Airport",165.5476
AL,Pennington,Choctaw,36916,32.1994,-88.0494,"Montgomery Regional (Dannelly Field) Airport",156.0797
AL,Gilbertown,Choctaw,36908,31.8758,-88.3195,"Mobile Regional Airport",131.923
AL,Needham,Choctaw,36921,31.987,-88.3366,"Mobile Regional Airport",144.3615
AL,Fulton,Clarke,36451,31.7916,-87.7397,"Mobile Regional Airport",131.3744
AL,Grove Hill,Clarke,36451,31.7006,-87.7748,"Mobile Regional Airport",120.7446
AL,Rockville,Clarke,36545,31.4059,-87.8442,"Mobile Regional Airport",88.0765
AL,Carlton,Clarke,36545,31.343,-87.8378,"Mobile Regional Airport",82.1121
AL,Jackson,Clarke,36545,31.5318,-87.8915,"Mobile Regional Airport",99.2732
AL,Coffeeville,Clarke,36524,31.7666,-88.0861,"Mobile Regional Airport",120.5036
AL,Thomasville,Clarke,36784,31.9111,-87.7419,"Montgomery Regional (Dannelly Field) Airport",134.1413
AL,Whatley,Clarke,36482,31.6463,-87.7108,"Mobile Regional Airport",117.6469
AL,Ashland,Clay,36251,33.2704,-85.8337,"Birmingham-Shuttlesworth International Airport",91.355
AL,Hollins,Clay,35072,33.1213,-86.129,"Birmingham-Shuttlesworth International Airport",76.0032
AL,Millerville,Clay,36267,33.1926,-85.9303,"Birmingham-Shuttlesworth International Airport",86.8224
AL,Lineville,Clay,36266,33.313,-85.7508,"Birmingham-Shuttlesworth International Airport",97.1014
AL,Delta,Clay,36258,33.447,-85.6746,"Birmingham-Shuttlesworth International Airport",100.8605
AL,Ranburne,Cleburne,36273,33.5259,-85.339,"Hartsfield Jackson Atlanta International Airport",85.2771
AL,Hollis Crossroads,Cleburne,36264,33.5231,-85.6437,"Birmingham-Shuttlesworth International Airport",102.9487
AL,Edwardsville,Cleburne,36272,33.8411,-85.4523,"Dobbins Air Reserve Base Airport",86.8025
AL,Heflin,Cleburne,36264,33.6471,-85.5698,"Dobbins Air Reserve Base Airport",101.8339
AL,Fruithurst,Cleburne,36262,33.7297,-85.4312,"Dobbins Air Reserve Base Airport",87.0016
AL,Elba,Coffee,36323,31.4172,-86.0759,"Montgomery Regional (Dannelly Field) Airport",102.7205
AL,Enterprise,Coffee,36331,31.3276,-85.8459,"Montgomery Regional (Dannelly Field) Airport",119.9483
AL,New Brockton,Coffee,36351,31.3784,-85.9228,"Montgomery Regional (Dannelly Field) Airport",111.787
AL,Kinston,Coffee,36453,31.22,-86.1705,"Montgomery Regional (Dannelly Field) Airport",122.0007
AL,Littleville,Colbert,35674,34.5951,-87.6719,"Huntsville International Carl T Jones Field",82.1999
AL,Cherokee,Colbert,35616,34.7577,-87.967,"Huntsville International Carl T Jones Field",109.7848
AL,Muscle Shoals,Colbert,35662,34.7436,-87.6344,"Huntsville International Carl T Jones Field",79.4503
AL,Leighton,Colbert,35646,34.6941,-87.5282,"Huntsville International Carl T Jones Field",69.1654
AL,Sheffield,Colbert,35660,34.757,-87.6977,"Huntsville International Carl T Jones Field",85.3905
AL,Tuscumbia,Colbert,35674,34.7204,-87.7035,"Huntsville International Carl T Jones Field",85.3967
AL,Repton,Conecuh,36475,31.4097,-87.2393,"Mobile Regional Airport",124.5839
AL,Evergreen,Conecuh,36401,31.4342,-86.9723,"Montgomery Regional (Dannelly Field) Airport",110.7409
AL,Castleberry,Conecuh,36432,31.3001,-87.027,"Montgomery Regional (Dannelly Field) Airport",126.313
AL,Ray,Coosa,35010,32.879,-86.035,"Montgomery Regional (Dannelly Field) Airport",72.5786
AL,Rockford,Coosa,35136,32.8896,-86.215,"Montgomery Regional (Dannelly Field) Airport",67.6066
