ID,NAME,ST_ABBREV,TOTPOP_CY,MEDAGE_CY,MALES_CY,FEMALES_CY,MEDMAGE_CY,MEDFAGE_CY
96059,Manton,CA,655,56.6,357,298,56.3,56.9
93252,Maricopa,CA,1566,41.7,808,758,41.8,41.6
95864,Sacramento,CA,24549,46.9,11674,12875,45.4,48.3
91963,Potrero,CA,1195,39,610,585,38.9,39.2
94112,San Francisco,CA,86426,41.4,42908,43518,39.9,43
92182,San Diego,CA,75,22.2,38,37,22.4,21.9
90620,Buena Park,CA,47497,38.1,23352,24145,36.5,39.6
93720,Fresno,CA,48709,37.7,23180,25529,36.2,39.2
90212,Beverly Hills,CA,12610,43.2,5683,6927,42,44.1
95691,West Sacramento,CA,38639,35.6,18969,19670,34.8,36.4
95254,Wallace,CA,299,48.2,144,155,48.8,47.8
92505,Riverside,CA,50535,31.7,24969,25566,31.2,32.3
95454,Laytonville,CA,2107,46.7,1105,1002,46,47.6
92657,Newport Coast,CA,11692,45.8,5638,6054,46.7,45.1
94592,Vallejo,CA,794,33.7,447,347,27.7,39.1
95735,Twin Bridges,CA,35,52.5,19,16,53.8,50
90742,Sunset Beach,CA,845,48.7,453,392,47.6,50
95528,Carlotta,CA,1122,46.8,579,543,45.7,47.8
94603,Oakland,CA,33734,30.5,16603,17131,29.8,31.1
95963,Orland,CA,16459,37,8232,8227,36.2,37.8
91750,La Verne,CA,34871,44.3,16566,18305,42.1,46.1
90623,La Palma,CA,16144,43,7819,8325,40.9,44.8
95676,Robbins,CA,178,37.9,97,81,38.2,37.5
91763,Montclair,CA,40402,31.8,20169,20233,30.8,32.9
95602,Auburn,CA,18319,51.6,8898,9421,50,53.1
95307,Ceres,CA,45158,31.3,22328,22830,30.4,32.1
93523,Edwards,CA,3126,26.6,1606,1520,26.7,26.4
93311,Bakersfield,CA,49194,33.8,24216,24978,33.2,34.5
93603,Badger,CA,302,54.8,149,153,55.4,54
94509,Antioch,CA,66603,35.2,32371,34232,34,36.5
93669,Wishon,CA,322,53.1,166,156,53.8,52.7
90630,Cypress,CA,50716,41.2,24420,26296,39,43.1
95977,Smartsville,CA,1821,48.5,906,915,47.9,49.1
95547,Hydesville,CA,1272,46.7,653,619,45.9,47.4
96055,Los Molinos,CA,3927,46.2,1921,2006,46.9,45.4
93636,Madera,CA,12243,44.2,6204,6039,43.2,45.2
94305,Stanford,CA,14610,23.5,7960,6650,23.7,23.2
94901,San Rafael,CA,42997,39.3,22081,20916,38,41
93612,Clovis,CA,36700,33.1,17676,19024,31.5,34.6
91311,Chatsworth,CA,39107,44.5,19042,20065,42.6,46.1
92507,Riverside,CA,62129,25.9,30877,31252,25.9,26
92802,Anaheim,CA,45962,31.7,23065,22897,30.8,32.6
91766,Pomona,CA,74894,30.1,37754,37140,29.5,30.8
93925,Chualar,CA,1466,28.9,751,715,27.8,30
95463,Navarro,CA,3,66.3,2,1,65,67.5
94515,Calistoga,CA,7036,44.1,3506,3530,42,46.6
90301,Inglewood,CA,38328,33.5,18539,19789,32.3,34.8
93531,Keene,CA,594,56.7,301,293,57,56.3
92240,Desert Hot Springs,CA,37630,33.1,18851,18779,32.4,33.8
95554,Myers Flat,CA,1570,46.1,848,722,44.7,48.2
95357,Modesto,CA,13922,36.1,6947,6975,34.3,38
90712,Lakewood,CA,32460,40,15765,16695,38.4,41.5
91701,Rancho Cucamonga,CA,39614,41,19183,20431,39.2,42.8
91784,Upland,CA,27327,46.2,13394,13933,45.4,47
90056,Los Angeles,CA,7558,50.6,3342,4216,48.6,52
92626,Costa Mesa,CA,52475,35.1,26426,26049,34.5,35.9
94950,Olema,CA,,,,,,
95466,Philo,CA,1134,45.2,601,533,44.5,46
95232,Glencoe,CA,168,56.5,82,86,58.3,55
93554,Randsburg,CA,69,38.7,64,5,37.7,62.5
94556,Moraga,CA,17999,47.7,8582,9417,47.5,48
91377,Oak Park,CA,14163,43.7,6779,7384,42.2,45
91406,Van Nuys,CA,55196,34.9,27776,27420,34.1,35.9
96120,Markleeville,CA,835,48.2,439,396,49.2,47.3
93517,Bridgeport,CA,643,48.8,339,304,49.4,48.3
96035,Gerber,CA,3467,37.9,1787,1680,36,40.3
94065,Redwood City,CA,11883,42.3,5710,6173,41.2,43.3
95838,Sacramento,CA,40487,29.7,20042,20445,29.2,30.2
90743,Surfside,CA,486,48.5,262,224,47.3,50
92227,Brawley,CA,27921,31.2,13656,14265,30,32.4
94952,Petaluma,CA,34374,43.9,17123,17251,41.9,45.9
95430,Duncans Mills,CA,214,57.8,109,105,58.1,57.5
91306,Winnetka,CA,47456,36.5,23885,23571,35.3,37.9
96038,Grenada,CA,720,51.5,367,353,50.1,52.8
91708,Chino,CA,10964,33.6,4926,6038,32,34.7
95697,Yolo,CA,427,38.1,220,207,40,36.3
95681,Sheridan,CA,1280,46.2,653,627,44.4,48
95451,Kelseyville,CA,11424,47.4,5781,5643,46,48.6
92321,Cedar Glen,CA,784,35.9,406,378,35.7,36.3
93243,Lebec,CA,890,45.7,460,430,44.5,46.7
93202,Armona,CA,3304,29.9,1566,1738,29.2,30.6
94606,Oakland,CA,38294,36.6,18871,19423,36.1,37
90005,Los Angeles,CA,46044,35.8,23570,22474,34.9,36.9
91042,Tujunga,CA,29035,41.5,14428,14607,40.3,42.8
93551,Palmdale,CA,54467,37,26909,27558,35.5,38.4
95386,Waterford,CA,10077,32,5113,4964,31.1,33
95117,San Jose,CA,31418,35,15972,15446,34.3,35.9
95824,Sacramento,CA,32178,30.1,16243,15935,29.6,30.7
94947,Novato,CA,26426,46,12723,13703,44.4,47.3
92653,Laguna Hills,CA,31478,44.2,15344,16134,41.8,46.1
94546,Castro Valley,CA,45818,42.6,22086,23732,40.9,44
91024,Sierra Madre,CA,11435,48.6,5442,5993,47.5,49.6
92029,Escondido,CA,21247,42.5,10362,10885,41.5,43.5
96091,Trinity Center,CA,638,57.3,340,298,56,59
92571,Perris,CA,58697,27.8,29032,29665,27.1,28.6
94970,Stinson Beach,CA,721,58.2,353,368,58.5,58
91316,Encino,CA,28968,45,13691,15277,43.4,46.4
95426,Cobb,CA,1949,53.3,988,961,53,53.5
93954,San Lucas,CA,274,30,144,130,30.4,29.6
91324,Northridge,CA,29292,36.3,14391,14901,35,37.7
92322,Cedarpines Park,CA,2453,44.6,1243,1210,43.6,45.4
93705,Fresno,CA,39326,30.2,18925,20401,28.8,31.7
90247,Gardena,CA,49122,36.3,24113,25009,35.1,37.6
90020,Los Angeles,CA,40967,36.9,20328,20639,36.1,37.6
95209,Stockton,CA,43068,36.2,20907,22161,34.4,37.9
93725,Fresno,CA,27229,29,13864,13365,28.4,29.6
92886,Yorba Linda,CA,51375,43.3,24922,26453,42.3,44.3
93246,Naval Air Station Lemoore,CA,,,,,,
95825,Sacramento,CA,31924,34,15126,16798,33,35
92152,San Diego,CA,13,23.4,13,0,23.4,0
91914,Chula Vista,CA,17770,36,8694,9076,35.2,36.7
94951,Penngrove,CA,4394,48.7,2165,2229,47.5,49.8
91791,West Covina,CA,35463,38.4,17177,18286,36.2,40.5
93901,Salinas,CA,27343,36.7,13335,14008,35.1,38.3
93436,Lompoc,CA,56588,36.3,29487,27101,35.5,37.4
92059,Pala,CA,1337,34.5,646,691,33.9,35.2
95358,Modesto,CA,33081,31.2,17103,15978,30.9,31.6
94061,Redwood City,CA,38529,37.7,18989,19540,36.3,39.2
92780,Tustin,CA,58711,34,28715,29996,33,35
90089,Los Angeles,CA,1749,18.4,815,934,18.4,18.3
96126,Sierraville,CA,306,50.2,154,152,49.4,50.7
95132,San Jose,CA,42692,40.2,21227,21465,39.1,41.3
95219,Stockton,CA,29489,37.3,14237,15252,35.9,38.6
92356,Lucerne Valley,CA,6842,45.6,3553,3289,45.2,45.9
93430,Cayucos,CA,3050,55.2,1466,1584,53.6,56.3
95746,Granite Bay,CA,22556,48.2,11147,11409,48.1,48.3
93932,Lockwood,CA,408,41.5,233,175,40.2,43.4
92551,Moreno Valley,CA,34548,29.4,16678,17870,28.7,30
95141,San Jose,CA,79,48.8,41,38,49.2,48.3
95835,Sacramento,CA,37823,34.6,18268,19555,33.7,35.4
95827,Sacramento,CA,21958,35.9,10888,11070,34.3,37.6
93066,Somis,CA,3455,45.8,1741,1714,46.1,45.4
93238,Kernville,CA,1459,57.9,733,726,58.2,57.7
92867,Orange,CA,46061,35.8,22897,23164,35,36.5
94563,Orinda,CA,19007,50.9,9215,9792,50.7,51.2
92252,Joshua Tree,CA,9596,41.7,4811,4785,40.4,43.1
90094,Playa Vista,CA,10162,36.8,4930,5232,36.9,36.7
91106,Pasadena,CA,24974,36.3,12436,12538,34.8,38.1
92278,Twentynine Palms,CA,32,22.1,21,11,21.9,22.5
95947,Greenville,CA,2188,52.5,1092,1096,52,53
92592,Temecula,CA,80093,35.9,39417,40676,35.2,36.6
94595,Walnut Creek,CA,17587,68.4,7291,10296,64.9,70.6
96119,Madeline,CA,82,55,44,38,55,55
95646,Kirkwood,CA,116,50,60,56,48.8,51.3
95065,Santa Cruz,CA,8789,44.2,4352,4437,42.8,45.6
95488,Westport,CA,302,56.3,162,140,57.3,54.5
95340,Merced,CA,37126,33.4,18335,18791,32,34.9
90606,Whittier,CA,32830,34.5,16177,16653,33.3,35.7
95624,Elk Grove,CA,67374,35.9,32962,34412,34.5,37.4
95220,Acampo,CA,8809,44.5,4465,4344,43.5,45.5
91345,Mission Hills,CA,19119,36.9,9453,9666,35.2,38.7
94528,Diablo,CA,972,49.6,486,486,49.6,49.7
95231,French Camp,CA,4580,31.5,2732,1848,30.2,33.4
93434,Guadalupe,CA,7842,28.4,3966,3876,27.5,29.4
95404,Santa Rosa,CA,40058,39.9,19348,20710,38.4,41.6
95347,Moccasin,CA,3,58.8,2,1,60,57.5
92025,Escondido,CA,52149,32.6,26218,25931,32,33.4
93645,O Neals,CA,265,53.9,132,133,53.6,54.2
95955,Maxwell,CA,1304,38,674,630,35.6,40.1
93528,Johannesburg,CA,172,38.4,156,16,37.5,57.5
95126,San Jose,CA,34547,35.1,17572,16975,34.7,35.5
94618,Oakland,CA,15824,43.7,7480,8344,43.6,43.8
95559,Phillipsville,CA,54,50,28,26,47.5,52.5
93620,Dos Palos,CA,10564,31.6,5281,5283,31.1,32.2
95944,Goodyears Bar,CA,138,57.2,75,63,57.3,57.2
93207,California Hot Springs,CA,264,58,133,131,58.8,57.3
93224,Fellows,CA,524,43.6,263,261,44.8,41.8
93463,Solvang,CA,8608,48,4193,4415,46.1,49.7
95246,Mountain Ranch,CA,1841,55.5,981,860,53.6,56.9
94015,Daly City,CA,63768,40.5,31356,32412,39,42.3
95003,Aptos,CA,25166,48.4,12212,12954,47.3,49.4
92093,La Jolla,CA,8224,18.7,3896,4328,18.8,18.6
95458,Lucerne,CA,3149,51.4,1600,1549,51.3,51.5
93627,Helm,CA,299,27.1,156,143,28.3,25.7
91506,Burbank,CA,19276,43.1,9286,9990,41.9,44.3
91606,North Hollywood,CA,45733,35.3,22877,22856,34.2,36.5
95490,Willits,CA,13737,42.6,6897,6840,40.5,44.9
91768,Pomona,CA,34819,28.8,17615,17204,28,29.7
95012,Castroville,CA,11560,29.7,5836,5724,29.4,30
92064,Poway,CA,49805,43,24603,25202,41.2,44.7
94586,Sunol,CA,1090,50.4,546,544,50.6,50.2
90249,Gardena,CA,27712,38.3,13315,14397,37,39.5
92091,Rancho Santa Fe,CA,2306,51.7,1118,1188,50.8,52.5
93272,Tipton,CA,3729,25.7,1926,1803,26.4,25
90221,Compton,CA,55162,27.8,27150,28012,27.1,28.4
92602,Irvine,CA,27151,35,13108,14043,35,35
92037,La Jolla,CA,41873,44.5,20611,21262,41.6,47.1
92003,Bonsall,CA,4779,47.5,2337,2442,47.8,47.3
92708,Fountain Valley,CA,57802,44.7,28079,29723,42.9,46.1
96093,Weaverville,CA,3706,46.5,1832,1874,44.9,48
91977,Spring Valley,CA,61507,34.6,30043,31464,33.3,36
95120,San Jose,CA,39241,46.6,19530,19711,46.4,46.8
96020,Chester,CA,2346,50.3,1185,1161,49.3,51.3
95033,Los Gatos,CA,9900,50.1,5095,4805,50.4,49.7
90302,Inglewood,CA,30203,34,14132,16071,32.4,35.5
95548,Klamath,CA,1359,45.3,738,621,42.8,49.2
95123,San Jose,CA,68950,37.5,33897,35053,36.3,38.6
90806,Long Beach,CA,44292,31.2,21757,22535,30,32.3
96148,Tahoe Vista,CA,1551,42,817,734,41.1,43.2
91773,San Dimas,CA,34787,43.7,16563,18224,41.4,45.7
92225,Blythe,CA,24508,38.1,15990,8518,39.2,34.6
96084,Round Mountain,CA,39,48.8,20,19,50,47.5
95667,Placerville,CA,37945,49.6,18560,19385,48,50.9
92372,Pinon Hills,CA,5814,43,2955,2859,42.2,43.8
95558,Petrolia,CA,576,46.7,305,271,45.1,48.8
96052,Lewiston,CA,2162,54.8,1147,1015,54.7,54.9
94720,Berkeley,CA,1315,21.6,642,673,22,21.3
96156,South Lake Tahoe,CA,18,50,10,8,50,35
93723,Fresno,CA,11317,35,5659,5658,34.8,35.2
93605,Big Creek,CA,185,38.3,91,94,40.4,36.4
94545,Hayward,CA,33102,38,16262,16840,36.8,39.2
95485,Upper Lake,CA,2927,47.7,1495,1432,47.3,48
92823,Brea,CA,5515,41.3,2651,2864,41,41.6
94930,Fairfax,CA,8729,49,4232,4497,48.4,49.5
90031,Los Angeles,CA,41809,34.1,20882,20927,32.9,35.3
92264,Palm Springs,CA,19945,60.5,11612,8333,59.7,61.7
95945,Grass Valley,CA,25791,49.1,12214,13577,46,51.8
94589,Vallejo,CA,30761,38,14970,15791,35.8,40.2
92660,Newport Beach,CA,35951,46,17399,18552,44.8,47
90303,Inglewood,CA,25608,31.8,12460,13148,30.3,33.3
90049,Los Angeles,CA,37685,42.2,17624,20061,42.7,41.9
90631,La Habra,CA,71856,36,35462,36394,34.7,37.3
95119,San Jose,CA,12194,37.6,6066,6128,36.9,38.2
92140,San Diego,CA,3569,19.9,3541,28,19.9,22.1
93522,Darwin,CA,27,57.5,17,10,58.1,55
92028,Fallbrook,CA,49127,41,24466,24661,39.7,42.4
92883,Corona,CA,33946,36.9,16639,17307,36.6,37.2
90660,Pico Rivera,CA,64292,34.6,31509,32783,33.6,35.7
93704,Fresno,CA,27158,39.6,13126,14032,37.1,42.2
95389,Yosemite National Park,CA,1246,40.7,697,549,43.7,37.5
94572,Rodeo,CA,9253,39.4,4504,4749,38.1,40.6
91361,Westlake Village,CA,21337,50.1,10296,11041,48.8,51.1
92105,San Diego,CA,71842,29.3,35657,36185,28.7,29.9
95942,Forest Ranch,CA,1410,54.2,726,684,55.3,53.1
93235,Ivanhoe,CA,4879,28.8,2503,2376,29,28.7
95966,Oroville,CA,31734,44.7,15604,16130,43,46.1
93623,Fish Camp,CA,63,51.6,35,28,53.5,47.5
94585,Suisun City,CA,29563,34.5,14562,15001,33.4,35.6
91607,Valley Village,CA,31904,39.1,15679,16225,38.3,40
92256,Morongo Valley,CA,3842,49.7,1962,1880,49.5,49.9
92832,Fullerton,CA,27688,33.1,13892,13796,32.6,33.7
95122,San Jose,CA,60336,31.6,30922,29414,31.2,32
95376,Tracy,CA,53865,33.4,26630,27235,32.3,34.5
90805,Long Beach,CA,96541,30.2,46922,49619,29.1,31.3
92008,Carlsbad,CA,29031,40.2,14815,14216,38.5,42.4
93650,Fresno,CA,3519,28.8,1752,1767,27.9,29.8
90039,Los Angeles,CA,29663,40.1,14950,14713,39.7,40.6
93933,Marina,CA,25304,32.8,12162,13142,31.7,33.9
94525,Crockett,CA,3288,46.9,1588,1700,46.3,47.5
93927,Greenfield,CA,18791,27.2,9848,8943,26.9,27.6
95915,Belden,CA,30,47.5,18,12,45,50
92282,Whitewater,CA,1394,42.5,749,645,43.2,41.6
92881,Corona,CA,32337,35.7,15816,16521,34.6,36.6
92604,Irvine,CA,28749,42.3,13856,14893,39.1,45.2
94940,Marshall,CA,364,46.3,184,180,45,47.7
93543,Littlerock,CA,13569,34.1,6989,6580,33.1,35.1
94619,Oakland,CA,24702,41.8,11579,13123,39.7,43.7
94705,Berkeley,CA,13045,43.2,6188,6857,42.7,43.6
92155,San Diego,CA,594,23.8,408,186,23.7,24.3
91732,El Monte,CA,63335,32.4,31786,31549,31.6,33.3
95355,Modesto,CA,61318,37.1,29378,31940,35.5,38.6
95013,Coyote,CA,48,42.5,26,22,40,45
92260,Palm Desert,CA,33653,56.9,15779,17874,55,58.6
92808,Anaheim,CA,20889,40.6,10188,10701,39.3,41.9
92135,San Diego,CA,6020,24,4945,1075,24.1,23.5
93657,Sanger,CA,38252,33.2,19104,19148,32.5,34
92318,Bryn Mawr,CA,194,34.8,93,101,34.8,34.8
90016,Los Angeles,CA,48725,34.8,23345,25380,33,36.6
95136,San Jose,CA,45542,36.7,22321,23221,35.9,37.5
92398,Yermo,CA,1384,41.8,710,674,39.5,44.3
92651,Laguna Beach,CA,25383,49.9,12696,12687,49.9,49.8
92614,Irvine,CA,27409,36,13369,14040,34.6,37.5
95432,Elk,CA,369,57.3,183,186,55.8,58.8
93023,Ojai,CA,21458,49.1,10254,11204,47.2,50.6
94587,Union City,CA,73526,37.3,36350,37176,35.9,38.7
95673,Rio Linda,CA,16486,36.9,8315,8171,35.7,38.2
94134,San Francisco,CA,41795,40.7,20426,21369,39.1,42.3
95472,Sebastopol,CA,29213,51.1,14101,15112,49.8,52.3
95663,Penryn,CA,2585,50.2,1277,1308,50.4,50
96062,Millville,CA,1067,52.1,540,527,52.3,52
92647,Huntington Beach,CA,62231,37.7,30914,31317,36.6,38.8
95121,San Jose,CA,38805,36.9,19272,19533,35.8,38.1
93561,Tehachapi,CA,35341,40.9,20161,15180,38.7,45.2
93427,Buellton,CA,5959,40.5,2925,3034,39.3,41.7
95650,Loomis,CA,13568,47,6750,6818,46,48
92679,Trabuco Canyon,CA,34002,42.5,16831,17171,42.3,42.7
91360,Thousand Oaks,CA,43977,43,21534,22443,40.9,45.1
91916,Descanso,CA,2204,46.7,1161,1043,45.8,47.7
96129,Beckwourth,CA,242,51.8,132,110,53,50.5
95468,Point Arena,CA,1195,46,599,596,45.1,47.3
95841,Sacramento,CA,20911,35,10090,10821,33.6,36.6
92108,San Diego,CA,23953,33.1,12012,11941,33.3,32.9
90046,Los Angeles,CA,51775,39.7,27409,24366,40.5,38.9
92591,Temecula,CA,45295,34.1,22158,23137,33.1,35.1
91202,Glendale,CA,23293,42.8,11096,12197,41,44.5
95674,Rio Oso,CA,929,43.5,481,448,42.3,44.7
95666,Pioneer,CA,5717,57.8,2897,2820,57.6,58
91740,Glendora,CA,27085,39.2,13086,13999,37.3,41.1
94132,San Francisco,CA,29545,34.8,13734,15811,34.8,34.7
95050,Santa Clara,CA,41235,34.2,20754,20481,33.5,35
94610,Oakland,CA,29839,40.7,14038,15801,40.3,41
96135,Vinton,CA,13,59.4,7,6,61.3,57.5
96010,Big Bar,CA,59,52.9,31,28,52.5,53.3
95553,Miranda,CA,410,47.3,210,200,45.8,49.4
94304,Palo Alto,CA,3949,40.4,1938,2011,39.5,41.2
93529,June Lake,CA,601,45.6,319,282,45.3,46
95452,Kenwood,CA,1225,59,589,636,57.9,59.9
95427,Comptche,CA,554,50.9,289,265,50.1,51.6
94550,Livermore,CA,50977,42.3,25053,25924,41.1,43.4
90222,Compton,CA,32390,28.4,15610,16780,27.7,29
90013,Los Angeles,CA,15267,45.3,9727,5540,46.4,42.1
92649,Huntington Beach,CA,34416,46.2,16913,17503,45.4,47
90063,Los Angeles,CA,56626,29.4,28318,28308,28.9,29.9
95982,Sutter,CA,3210,41.6,1649,1561,40.4,42.9
95360,Newman,CA,12795,31.6,6307,6488,31.3,31.8
91364,Woodland Hills,CA,26817,45.9,13237,13580,45,46.8
93955,Seaside,CA,34782,31.2,17484,17298,30.9,31.4
92391,Twin Peaks,CA,2848,40.1,1476,1372,38.6,41.3
93030,Oxnard,CA,61395,31,31025,30370,30.6,31.5
94804,Richmond,CA,41170,35.5,19900,21270,34.1,36.8
91343,North Hills,CA,65903,33.1,33051,32852,32.3,33.9
92007,Cardiff By The Sea,CA,10700,42.1,5374,5326,41.2,43
93301,Bakersfield,CA,12500,32.1,5932,6568,31.3,32.8
93651,Prather,CA,1643,47.3,837,806,46.4,48.1
92024,Encinitas,CA,52866,43.7,25953,26913,42.2,45.1
96117,Litchfield,CA,306,45,161,145,43.4,46.3
95830,Sacramento,CA,466,37.3,231,235,36.1,38.8
96157,South Lake Tahoe,CA,0,0,0,0,0,0
95128,San Jose,CA,37717,36.5,18729,18988,35.9,37.1
93420,Arroyo Grande,CA,30766,49.6,14926,15840,47.6,51.2
92692,Mission Viejo,CA,48943,45.2,23599,25344,43,46.8
92869,Orange,CA,38581,39.3,19124,19457,37.7,40.9
92115,San Diego,CA,63062,29.8,31428,31634,29.6,30.1
90815,Long Beach,CA,42242,38,20436,21806,37.1,39
93643,North Fork,CA,3219,53.3,1610,1609,53.3,53.3
96051,Lakehead,CA,1403,58.3,750,653,58.2,58.4
96080,Red Bluff,CA,29713,40.5,14549,15164,38.9,42.4
90732,San Pedro,CA,21038,45.6,9971,11067,43.4,47.5
92703,Santa Ana,CA,71554,29.9,37220,34334,29.7,30.1
91754,Monterey Park,CA,35106,44.1,16794,18312,42.1,45.8
95351,Modesto,CA,48120,29.2,24222,23898,28.7,29.7
92697,Irvine,CA,4321,19.1,2021,2300,19.6,18.8
95765,Rocklin,CA,39897,36.2,19296,20601,35.2,37.1
96103,Blairsden Graeagle,CA,1174,64,582,592,64.5,63.4
93513,Big Pine,CA,1738,48,863,875,46.3,49.5
94583,San Ramon,CA,37353,40.5,18467,18886,39.4,41.5
91020,Montrose,CA,8900,41.7,4179,4721,39.4,43.8
93449,Pismo Beach,CA,8438,54.7,4076,4362,52.9,56
90067,Los Angeles,CA,2036,67.9,901,1135,68,67.8
92618,Irvine,CA,38386,36.2,19078,19308,35.3,37.1
91307,West Hills,CA,25520,45.9,12475,13045,44.3,47.1
93660,San Joaquin,CA,4633,24.8,2330,2303,25.1,24.4
90670,Santa Fe Springs,CA,16549,37.2,8021,8528,35.1,39.5
91792,West Covina,CA,30289,36.5,14793,15496,34.8,38.3
92868,Orange,CA,27544,32.7,15139,12405,31.8,34
95919,Brownsville,CA,1504,51.5,777,727,50.2,52.6
93960,Soledad,CA,27873,34.8,19024,8849,37,29
94116,San Francisco,CA,46314,45.3,22611,23703,43.7,46.9
92327,Daggett,CA,514,44.6,269,245,44.4,44.8
90014,Los Angeles,CA,9204,41.7,5912,3292,44.3,37
94567,Pope Valley,CA,603,50.9,306,297,50.7,51.3
94931,Cotati,CA,9021,38.2,4366,4655,36.9,39.6
93234,Huron,CA,7579,26.2,3984,3595,26.5,25.9
95382,Turlock,CA,39107,35.5,18877,20230,34.3,36.8
92595,Wildomar,CA,34132,35.5,16845,17287,34.5,36.5
95829,Sacramento,CA,29713,34.1,14577,15136,33.2,35
94925,Corte Madera,CA,9778,46.2,4586,5192,45,47.1
95306,Catheys Valley,CA,1315,52.4,666,649,52.2,52.6
95978,Stirling City,CA,,,,,,
96112,Fort Bidwell,CA,104,55,50,54,55.8,53.8
95519,Mckinleyville,CA,18667,39.3,9198,9469,38.3,40.3
93277,Visalia,CA,51228,35.5,24690,26538,34,37
92325,Crestline,CA,8718,45.6,4397,4321,45.6,45.5
95377,Tracy,CA,33347,32.3,16522,16825,31.3,33.1
91745,Hacienda Heights,CA,55505,41,27024,28481,39,43
95075,Tres Pinos,CA,625,44.3,315,310,43.7,45
92397,Wrightwood,CA,5370,46.8,2775,2595,46.6,47.1
94018,El Granada,CA,20,45,10,10,45,45
96064,Montague,CA,4641,50.1,2326,2315,49.6,50.7
95251,Vallecito,CA,936,51.2,483,453,48.9,53.3
94542,Hayward,CA,14669,36.9,7142,7527,36.6,37.1
94564,Pinole,CA,19372,43.7,9250,10122,41.6,45.6
93422,Atascadero,CA,34573,42.2,17412,17161,41.1,43.5
95493,Witter Springs,CA,22,55,14,8,55,55
95981,Strawberry Valley,CA,135,53.3,71,64,52.5,54
93614,Coarsegold,CA,11952,52.3,5852,6100,51.8,52.8
96110,Eagleville,CA,48,55,25,23,52.5,56.3
90248,Gardena,CA,10554,43.2,5092,5462,41.9,44.5
96065,Montgomery Creek,CA,769,52.1,404,365,52.4,51.8
95958,Nelson,CA,20,47.5,12,8,40,55
93532,Lake Hughes,CA,2724,42,1499,1225,39.7,44.1
91980,Tecate,CA,132,38.8,68,64,38.8,38.8
95613,Coloma,CA,61,49.4,29,32,48.8,50
95004,Aromas,CA,4032,44.8,2037,1995,44.1,45.4
91342,Sylmar,CA,95658,33.5,47751,47907,32.4,34.5
90638,La Mirada,CA,50667,39,24292,26375,37.8,40.2
91752,Mira Loma,CA,37029,33,18260,18769,32.7,33.3
94514,Byron,CA,1326,34.4,699,627,32.4,36.4
92843,Garden Grove,CA,49138,34.3,24718,24420,33.9,34.8
90021,Los Angeles,CA,3241,40,2097,1144,42.5,35.8
95388,Winton,CA,13906,28.6,7368,6538,28.8,28.4
92234,Cathedral City,CA,54209,37,27836,26373,37,37.1
92268,Pioneertown,CA,274,59.7,142,132,60,59.4
94108,San Francisco,CA,13468,45.1,6515,6953,44.4,46.1
95525,Blue Lake,CA,1740,43.2,863,877,41.8,44.8
92549,Idyllwild,CA,4207,53,2104,2103,52.5,53.6
93703,Fresno,CA,33628,28.8,16660,16968,28.2,29.5
95925,Challenge,CA,196,52,106,90,51.9,52.1
95333,Le Grand,CA,3865,30.9,1967,1898,29.7,32.2
95920,Butte City,CA,272,40,148,124,39.2,41.3
92804,Anaheim,CA,89723,34.2,44148,45575,33.3,35.2
92562,Murrieta,CA,65181,36.3,31696,33485,34.8,37.7
91765,Diamond Bar,CA,49311,43,24003,25308,40.9,44.9
94613,Oakland,CA,724,21.4,94,630,23,21.2
93505,California City,CA,14510,35.1,8151,6359,35.2,34.9
95587,Piercy,CA,486,51.1,262,224,50.5,51.8
95652,Mcclellan,CA,1138,23.6,538,600,22.8,24.2
92553,Moreno Valley,CA,76551,28.5,37616,38935,27.6,29.3
93710,Fresno,CA,30444,29.3,14552,15892,29,29.6
93591,Palmdale,CA,7691,31.6,3837,3854,31.2,32
92249,Heber,CA,7763,29.5,3902,3861,28.4,30.6
92586,Sun City,CA,20557,64.2,9183,11374,61.7,65.8
91739,Rancho Cucamonga,CA,40843,34.5,20114,20729,34,35.1
93458,Santa Maria,CA,60739,28,31229,29510,27.9,28.2
91023,Mount Wilson,CA,101,44.7,60,41,43,47.5
92612,Irvine,CA,33023,32.7,16317,16706,31.8,33.9
92020,El Cajon,CA,62037,35.4,30507,31530,34.3,36.5
91352,Sun Valley,CA,51068,33.4,25643,25425,32.9,33.9
93653,Raymond,CA,1350,52,679,671,51.5,52.6
94085,Sunnyvale,CA,24423,34.3,12683,11740,34.3,34.3
90062,Los Angeles,CA,33475,32.7,16050,17425,31.1,34.2
93460,Santa Ynez,CA,6135,50.3,3067,3068,49,51.2
95799,West Sacramento,CA,,,,,,
95620,Dixon,CA,21937,34.8,10841,11096,33.8,35.9
92399,Yucaipa,CA,55558,39.2,27358,28200,37.7,40.7
95828,Sacramento,CA,62111,33.1,30666,31445,31.8,34.5
95701,Alta,CA,897,52.8,485,412,52.1,53.6
91790,West Covina,CA,48630,36.1,23591,25039,34.6,37.6
96085,Scott Bar,CA,24,45,15,9,37.5,52.5
91016,Monrovia,CA,41883,38.6,20139,21744,36.6,40.5
95659,Nicolaus,CA,800,47,415,385,44.8,49.6
96007,Anderson,CA,23814,42,11687,12127,39.8,44.2
92254,Mecca,CA,14084,25.3,7405,6679,24.9,25.6
92341,Green Valley Lake,CA,431,51.2,237,194,52.4,50
95693,Wilton,CA,7136,46.4,3501,3635,46.6,46.3
